definition_id,dimension,contributor_id,trades,base_contribution_bps
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_766e360ddec3656de8a74ade6e191b76,8,-0.15251707402049489
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_76d6411e30c4fbe10f51d6a433ac39e7,1,-0.34438732574263
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_772f6815bd6be3c5b99e8f02723229c7,2,-0.06612325738539618
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_7798c770b2f6e6864e4d1153fe4a6e9d,1,-0.015412252473037198
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_77a61d93d1d5a58cd9ab3fd4a6d84baa,6,-0.055867091339037
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_77bf936745085df2630d408941655bcf,1,0.00939743185685092
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_780a86888d51b2f370302e1923ed031f,2,-0.19445965490081782
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_78260f46112a4858e201e981eddc4e5e,1,0.07441677951707107
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_78b47ff85504272e625492e5895955ec,1,-0.2518457446367779
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_79062846c1731d8893d1725570af0d6c,2,-0.16782444749604847
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_793817e107e6089510216f74bd983539,1,0.09487781010037176
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_79650df41d9792800530e22a6b0c7d15,2,-0.08616206397056791
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_79bfd3c42fb5319e1879c568398192a5,2,-0.05482229773807739
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_79f5763028c03aed460bf3bc48059a3f,3,0.008086073882176935
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_7adffce3b497b11584fec36a8d6088a8,1,-0.06658936717007324
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_7b427d5daf4be0aba8537843882c9786,1,-0.017034697030690153
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_7ba0023acaebc64f31575b918a4b2d7f,2,0.33168507527590113
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_7bc2683ae67e4aa936a4f7a490bac524,1,0.14359508401312482
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_7cc59f0efc0e2131723c92537c51a807,2,0.06107751537957948
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_7e4a6fb2bb98a83c6119d3b0e898a1e1,3,-0.042606414720620815
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_7e4c256a7136f6d2e15b91c4990c4d54,1,0.06774862020148126
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_7f5945d0794ece1bbb40246b85ddd159,2,0.03998975981730832
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_7f82deff1253374bce47055109146a81,1,0.07644445088413744
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_819c49894be46cca3a58d30b8c5954d5,3,-0.013337546395037012
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_826aaeb18ce39d149bd1c48b24a703ac,3,0.14582084351384184
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_83151f5282fa0a8d309f6da24556d924,1,-0.19003751054709273
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_834dcd17f2ce9c275a51268e8ecbf37a,1,-0.019094208065871296
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_83bd242abb0850475f93f978e06f1621,1,-0.006335899790824734
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_8430d0a4f217b580fa57f6b493e026df,1,-0.6435698108587873
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_84d7a04e931a2f1efa35f6c68e4bac57,3,0.20194391689766364
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_84f07736682256648f0ba2482c808e26,4,-0.07607617706107439
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_882d9aef750ce17613a1e8505c27b361,1,0.11318738994462514
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_888f4ee9f81b8d38e4f922df22df005c,2,-0.12012828590523808
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_88f6c4ee8e5f5761897a75227100765f,2,-0.01831371649351581
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_8906d5b6f651919503438361dbd4a0d9,2,-0.3089934735934125
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_8965e1a23101d1a9a9b654f35e256db4,3,-0.026759318572939048
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_89a0146fd17eb26def931961ee83e13d,1,-0.061255285861468764
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_8a083638a6a2a9f8c362bb950a40d2b7,1,-0.018543425465386072
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_8a4511af7c4f0ac2ee46a759ff82fce2,4,-0.05739686103188333
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_8af301b6bc1a7f3df2ccde9ced0c7b02,3,-0.1288607516865797
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_8b455075f0644f621307bd2c24107853,1,-0.2466525236808891
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_8ba5d410596559c7ecb847ff5a0e6731,1,-0.05718678780504595
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_8d2a653c14d6e885e14f66ea5283f35c,2,0.09212198095350665
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_8df24c2bb0014d47da9f3ad62f30755c,2,0.05232726048062162
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_8fcda316412929378397f509ce4aaa9b,2,-0.18700778499915363
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_900c84beb00398d59d8e79f8cab9bd6d,2,0.15329082618763046
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_902d565726b597669d2496d328f3b68a,5,-0.08859612904918997
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_904e4f6b54566a7be3180819638472b6,5,-0.06541095709566169
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_9127f493d56c1ea076e7a8d9ea5688df,1,-0.10932553388649843
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_915e91914c00c94cb9964e469dd1b7e9,1,-0.4174069107046859
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_91c8ca0e43be3002652809a91932a044,1,-0.06586542775717004
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_92423f655fa204388999f72c1bac8789,1,-0.060175405237152126
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_937fcca9a276e718416c7e9914a642f9,2,0.03964458787509047
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_93fcd437b3a1372e87537f39978d396a,2,0.022818935290834827
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_941df6fab1adb0492623b18d09d57d51,1,0.02670610183179781
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_944a65f507ead1702bc13dbd95cd346f,3,-0.3363790710370064
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_948db1862080b96151e40e970e5adf77,1,-0.0903529352504091
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_95c1013d072889614a274b02f6cf9d11,3,-0.07492520346182394
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_96321c96302547137ad09916411c1b69,1,-0.13477509787175013
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_9778f5822b4dd034767ddf337c0d509a,2,-0.20568560747595774
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_9799198d6ffcaf9cfaa6f087c4ec541d,1,0.04283489124149842
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_97f0f55aabeda52c91c2ed4cc406445e,1,-0.02353700310891643
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_9870b5ae9cdf4e69e3d771b0247dcc57,4,-0.07166810879797657
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_98c2bdf337c60471ffd8bb8e25b0aed0,1,0.043555185379331035
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_9905968c1e080255a77e880a32622161,2,-0.14908866919532515
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_99654df54161cc7e3443fe2aad3cc3ab,1,-0.840735408867716
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_99ebccc9cbc37bddb09fe46f4023bb1e,1,-0.1487055333813183
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_9aa98c577075a914b448d5f4927d2870,5,0.006634170891191886
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_9b342f69ded45869cb872b604d578270,1,-0.2507431946154544
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_9b499daa78982b947e86360dfa634262,1,-0.1598632521523653
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_9b825c3abf118f20bef6bca05b9fb30e,1,0.03259148789127707
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_9c3a96ef3e5164c38ff8f1fc8ed3f19f,3,-0.023348992035655783
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_9d580575047320d87a96fe70bc86a625,1,-0.05881472805036519
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_9dc5417eca823b9b846d40132d6eb255,1,-0.06114808276973719
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_9f1920942bb44f9e1b565f0d2270e039,1,0.03292686720378336
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_9f4780ea55a81fefc4b2a2520bf929ad,3,-0.3149868563952436
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_9f8618a3b96f2f96ee4e81bd5eafed6b,6,0.2233366192854893
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_a033d994c4629ff6ad4536f81c290c55,1,0.01730636187507208
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_a0581e4a0618f4476853ca2e2dbbfffa,1,-0.05026769981322516
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_a088499556d33b5c53433e2574ce866c,1,0.01713552057979749
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_a0ceb75260b5eafd461f8fcba17c67d5,3,0.10485667616218346
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_a111c2d2ce6b6b1540d1ebcf1d656ec2,1,0.050168980210187356
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_a122110940903e30d62152c7b372db85,3,0.07743453925682928
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_a16a7b1b23db3376fe3147e79210a0e6,1,0.3783045013027203
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_a1ec445b0398dc3d1d4115ce91cfbf60,3,-0.0740130965830242
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_a247ed94d60e2807387b435d6c58f702,1,-0.09209933492951908
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_a24a246b70079b17308066e42e29bb90,1,0.03555425196653806
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_a28a21476571e4fbc8627cf3f32e89b2,3,-0.01453361713525737
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_a2e3661629e3d553a43b85c8d89393dd,1,0.2928845699244146
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_a351a3994a4486174dadfc9e02af3152,1,0.0749134636390995
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_a3d638d118e003d389ac90aa39e56a26,1,-0.267641533076869
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_a54f584f05d848775d879e899f6c2c1e,2,-0.023998263649842907
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_a6764e01c40c0d4fca0fa364d8fe12d5,7,0.1412824868187622
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_a6b786fab785c5e40290886ced8edbb9,1,-0.17975347387112237
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_a6e763047cb58e3a316102fd9c09d0b2,4,0.3607726231295375
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_a6f92656898cdab48d7efda859835f73,2,0.04660820049454145
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_a73a35cab3f809fd0bfe70a07cbe6590,3,0.21045535734251086
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_a77ba4b0920190199d19bad1cdece398,4,0.029982839045866627
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_a82ea75de7c48c52bb87bdc508850a6d,1,-0.14901734719300253
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_a9288e75c3a4aa0df725016919751a1f,3,-0.05230626721317204
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_ab8320132b94e3af4ec38fd83a2eccf2,2,-0.027452799860122896
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_ac077b5d9b6e52ed4487f246438abbdb,3,-0.20308370203491474
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_ac4cd745c9283ee8228bce7cef32af82,8,-0.025262082927143104
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_acf7b983b0613fb10d9694f852af625e,1,0.14860211931965095
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_adbadb76765f5fc40a53ecfec53bb425,2,0.06640779540697554
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_ae868da4b514019753b0a098f636bf9e,1,0.015394880479969487
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_aec2eb210b002603778df90c5872a9f4,3,-0.20463726274332814
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_af0338d2908d3041f7c354c40bee9b7c,2,0.106926873168798
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_affa6e555eacab5da47c3ca8f7a1dbb4,2,-0.13715977177276092
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b0ac5ece6f78933913a494af0c957de5,2,0.045212799258811526
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b0b26b2e734d23904b37cd9578d56678,7,-0.11439442716523791
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b0d17875ed3bfbbe5c4bcda8b9da4506,2,-0.08154074066466663
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b0df893094692bf470bd08c2f4c46bc1,2,-0.9512341389479817
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b1314ddd0748673b5531f987889a4f6a,6,-0.03843515796387376
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b195300ba18354c629b2e3575fd134de,1,0.03382339116199632
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b1a622d83c684cc0ec9ebab21c1f7c48,4,-0.13169305541155174
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b1dc7e1b4e8d4faa23c54aba4cceab92,4,-0.024357440619379923
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b288c5e52997b9d13b82708bfb64f6a4,1,0.11850588119237024
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b28dcf4c3915c2b0bc9927537f258c42,1,0.0544861121596352
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b2e6280cac14a4b430eac3f6ce609672,2,0.08978641276668613
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b30f383e95d9c8ef3219f7e092ad566e,1,-0.0020576509247713297
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b36d10bc5c3b11d6a6c8e8c0b7d6541c,2,-0.12725262989832462
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b3e91633c8d3613511ab00712b958701,1,-0.009370395661984183
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b43c889ac31097860b4656a25565ade8,1,0.022900989922694816
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b47190a61e88d573ef104e5ab032a6c3,1,-0.07150028373128554
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b47b9926c40fb27706c29e75fe801545,6,0.24213880625292475
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b4c79d9f700fa3458facf9796eb8ed2e,1,0.05360542962044002
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b4d84e6dab7770ac5e93944d6a09afa0,4,-0.05422966394253523
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b5255852eb5628895c9ba9de4206e06b,1,-0.09886228050493247
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b56f56b73fdb99e5a4fad9a292d81d8e,4,0.0468725796094738
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b5aa6b08c5d4f3e300431f43d6f7e422,1,0.3505084415900342
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b61c7886be7739e655c8b70330c625fd,5,0.0691420820308325
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b6a078d25f3db0985c66758cbc270ee6,8,0.0699834471665712
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b79e760e3750ad2a8c5e040042496394,1,-0.0484119626227849
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b79eb3a3dbf0259ad07524ab6e98d026,1,-0.16258682461871166
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b825fc241769eb6ce01110836a7569fc,5,-0.04627399035008613
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b8afb914b3f6bf3a89934e6018e5f0fb,1,0.09451259611518245
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b8b931105d0721e52606cdd19915e72c,1,0.049819635681263685
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_b9736e6d990b6b4aa344a143886be980,1,0.009808973573971346
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_ba2f00f0ba054506ed08d9bd1b845df8,1,0.059654358303828085
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_ba83b2f7f939fa809cd61ecf8a443121,1,-0.07285533746840327
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_bae928c2c7a8232f5cc62d03f7bb3719,6,0.0005211284995610427
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_bb75097ab202b5c5816627a90d5460b3,1,-0.16177940808336647
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_bbc29fcd2740cdbd1f9583666555f43c,3,-0.008210815391871039
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_bd70eb4f3f2c6446542ae5bac4280e20,1,0.07753082499794678
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_bdb3ae7e39813a91e8192950a5769d91,1,0.19854439675648797
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_be27d9616ef8bf13f139ed08253c8c57,10,-0.015950297129947083
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_bec7e8ef382aba98d778888f7a5bf50c,2,-0.1192523363921687
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_c033e0f63e8b7c67defdec758e1696c1,1,0.36223173081965815
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_c0496cc18357e42ff992b50b275b538e,6,-0.15532610008470993
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_c08865f748d05767efa659c5a02afdc1,1,0.17086205452629544
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_c0e3b8a00b20223889ea155e8d5ffd41,1,0.11261789990860252
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_c24d3893e7b3922a42f9d0cdcb90b147,1,-0.14573666376713237
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_c2b58a25c64528f37424d6c85e95c77e,5,-0.047223471479426835
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_c313f18d4b48a9975cf5cacbe7c254d3,9,-0.057881387018526013
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_c38480470f6d2f9f9f1db5a621da9e6f,1,-0.17265170341317898
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_c4684471426591f80ea37aca80af160f,1,0.034015287616443055
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_c50bb7f1dc510b9e8b79dcfef8a2aeb5,4,0.3215230848231259
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_c5aaf550a475454fa745b0e39eecc6bb,3,-0.3614225664691091
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_c5dc6904dfa5d08d982e589a1dab5477,8,-0.06509567077965497
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_c6210819139c12e393e1538f398c86d7,2,-0.04875123465444792
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_c6544be8f4e7e507f149b75ed47fd782,2,-0.21955610224475425
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_c73d0a658478cf691da6930784ccca5a,2,0.04933705113868569
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_c7f139210e2545ac1016cf05e9ab98a9,1,-0.15349979555470497
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_c806b9b135ca8a0debb723192cde43bf,2,-0.03184242000486939
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_c905b2b576796e9f803a8c46aaece43b,1,-0.10698014631166383
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_c97a18c27d72ed1298c651d85cb6ba17,4,0.029162356062874796
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_c9bda8ccc3f57e5dd37b7ee75b8f225c,2,0.05874205198604346
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_ca23016b4d8919022a88d654505c1307,3,0.1311618210466052
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_cacc8508f006815ae0a620766d6f80be,2,-0.07021254854447719
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_cb6654dc5bbdbc9e4b44e35f21d4e114,3,-0.09273888025989525
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_cd20390200ea23a63a2317492a899d29,1,-0.03725860416322571
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_cd5c22b0468aa781273294e0844e356a,1,-0.26132650897996584
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_cdf26a354112d52d12bd19ed24f6bc96,1,-0.31076182030667143
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_cee5d1423a83990b901db4f5bd44968e,2,-0.035680226610140586
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_cf042a9f0466119e84725e779aa6e2e2,1,-0.06137922593251496
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_cf57f649461242464060bdd2a0c68b9e,1,-0.03551007702487385
kda03_v1_robustness_negative_completed_basis_impulse_rejection_timeout_1h,market_day,kda03_day_cf5d707806fdff76e5cc4ca11fd7d8b2,3,0.7928830251162486
